gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022400843,1610612758,Sacramento,Kings,SAC,kings,240:00,608.2,121.6,515.3,103.1,92.9,18.6,0.609,1.75,20.4,0.317,0.86,0.615,16.495,16.5,0.615,0.639,1.0,0.963,19.5,97.5,81.25,97.0,0.57
0022400841,1610612748,Miami,Heat,MIA,heat,240:00,696.8,139.4,579.8,116.0,117.0,23.4,0.867,2.29,27.3,0.294,0.674,0.506,18.085,18.1,0.743,0.764,1.0,0.952,18.8,94.0,78.33,94.0,0.6
0022400841,1610612737,Atlanta,Hawks,ATL,hawks,240:00,579.8,116.0,696.8,139.4,-117.0,-23.4,0.707,1.71,21.2,0.326,0.706,0.494,18.085,18.1,0.58,0.61,1.0,0.963,18.8,94.0,78.33,94.0,0.4
0022400838,1610612752,New York,Knicks,NYK,knicks,240:00,561.2,112.2,535.7,107.1,25.5,5.1,0.55,1.38,16.9,0.263,0.72,0.523,16.327,16.3,0.565,0.613,1.0,0.981,19.6,98.0,81.67,98.0,0.551
0022400838,1610612755,Philadelphia,76ers,PHI,sixers,240:00,535.7,107.1,561.2,112.2,-25.5,-5.1,0.538,1.62,16.0,0.28,0.737,0.477,13.265,13.3,0.506,0.542,1.0,1.0,19.6,98.0,81.67,98.0,0.449
0022400831,1610612745,Houston,Rockets,HOU,rockets,240:00,505.1,101.0,489.9,98.0,15.2,3.0,0.486,1.06,13.2,0.339,0.774,0.55,17.172,17.2,0.473,0.505,1.0,0.966,19.8,99.0,82.5,99.0,0.506
0022400831,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,489.9,98.0,505.1,101.0,-15.2,-3.0,0.559,1.27,14.7,0.226,0.661,0.45,15.152,15.2,0.471,0.51,1.0,0.982,19.8,99.0,82.5,99.0,0.494
0022400835,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,540.4,108.1,500.0,100.0,40.4,8.1,0.615,1.71,17.3,0.308,0.73,0.539,14.141,14.1,0.511,0.548,1.0,0.974,19.8,99.0,82.5,99.0,0.575
0022400835,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,500.0,100.0,540.4,108.1,-40.4,-8.1,0.657,1.92,16.5,0.27,0.692,0.461,12.121,12.1,0.444,0.477,1.0,0.983,19.8,99.0,82.5,99.0,0.425
0022400834,1610612744,Golden State,Warriors,GSW,warriors,240:00,627.5,125.5,451.0,90.2,176.5,35.3,0.816,3.33,24.8,0.352,0.603,0.482,11.765,11.8,0.565,0.593,1.0,0.975,20.4,102.0,85.0,102.0,0.695
0022400834,1610612766,Charlotte,Hornets,CHA,hornets,240:00,451.0,90.2,627.5,125.5,-176.5,-35.3,0.545,0.72,12.6,0.397,0.648,0.518,24.51,24.5,0.433,0.475,1.0,0.968,20.4,102.0,85.0,102.0,0.305
0022400833,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,534.3,106.9,504.9,101.0,29.4,5.9,0.61,1.32,16.8,0.379,0.672,0.526,18.627,18.6,0.473,0.519,1.0,0.992,20.4,102.0,85.0,102.0,0.525
0022400833,1610612759,San Antonio,Spurs,SAS,spurs,240:00,504.9,101.0,534.3,106.9,-29.4,-5.9,0.763,1.45,19.5,0.328,0.621,0.474,19.608,19.6,0.478,0.51,1.0,1.0,20.4,102.0,85.0,102.0,0.475
0022400830,1610612753,Orlando,Magic,ORL,magic,240:00,440.9,88.2,663.0,132.6,-222.2,-44.4,0.636,1.75,16.0,0.305,0.757,0.479,12.903,12.9,0.394,0.426,1.0,0.964,18.5,92.5,77.08,93.0,0.298
0022400830,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,663.0,132.6,440.9,88.2,222.2,44.4,0.556,2.08,19.8,0.243,0.695,0.521,13.043,13.0,0.681,0.701,1.0,0.98,18.5,92.5,77.08,92.0,0.702
0022400832,1610612763,Memphis,Grizzlies,MEM,grizzlies,265:00,650.9,130.2,627.1,125.4,23.7,4.7,0.692,3.0,22.5,0.188,0.717,0.447,10.345,10.3,0.626,0.673,1.0,1.0,21.19,105.96,88.3,116.0,0.506
0022400832,1610612756,Phoenix,Suns,PHX,suns,265:00,627.1,125.4,650.9,130.2,-23.7,-4.7,0.736,2.44,22.9,0.283,0.813,0.553,13.559,13.6,0.641,0.67,1.0,0.969,21.19,105.96,88.3,118.0,0.494
0022400829,1610612761,Toronto,Raptors,TOR,raptors,240:00,526.0,105.2,572.2,114.4,-46.1,-9.2,0.643,1.59,20.0,0.286,0.653,0.484,17.708,17.7,0.536,0.561,1.0,0.981,19.3,96.5,80.42,96.0,0.496
0022400829,1610612738,Boston,Celtics,BOS,celtics,240:00,572.2,114.4,526.0,105.2,46.1,9.2,0.545,1.6,17.4,0.347,0.714,0.516,15.464,15.5,0.554,0.575,1.0,0.965,19.3,96.5,80.42,97.0,0.504
0022400821,1610612765,Detroit,Pistons,DET,pistons,240:00,535.4,107.1,485.0,97.0,50.4,10.1,0.611,1.38,16.3,0.28,0.678,0.495,16.162,16.2,0.513,0.559,1.0,0.982,19.9,99.5,82.92,99.0,0.573
0022400821,1610612746,LA,Clippers,LAC,clippers,240:00,485.0,97.0,535.4,107.1,-50.4,-10.1,0.649,1.41,16.8,0.322,0.72,0.505,17.0,17.0,0.462,0.483,1.0,0.975,19.9,99.5,82.92,100.0,0.427
0022400828,1610612758,Sacramento,Kings,SAC,kings,240:00,656.6,131.3,444.4,88.9,212.1,42.4,0.638,1.67,20.8,0.366,0.672,0.545,18.182,18.2,0.655,0.685,1.0,0.982,19.8,99.0,82.5,99.0,0.694
0022400828,1610612766,Charlotte,Hornets,CHA,hornets,240:00,444.4,88.9,656.6,131.3,-212.1,-42.4,0.8,1.26,16.9,0.328,0.634,0.455,19.192,19.2,0.412,0.46,1.0,0.983,19.8,99.0,82.5,99.0,0.306
0022400825,1610612737,Atlanta,Hawks,ATL,hawks,240:00,510.4,102.1,443.3,88.7,67.1,13.4,0.725,1.61,20.6,0.32,0.661,0.505,18.75,18.8,0.506,0.525,1.0,0.973,19.3,96.5,80.42,96.0,0.597
0022400825,1610612748,Miami,Heat,MIA,heat,240:00,443.3,88.7,510.4,102.1,-67.1,-13.4,0.556,0.83,11.4,0.339,0.68,0.495,18.557,18.6,0.363,0.448,1.0,0.966,19.3,96.5,80.42,97.0,0.403
0022400827,1610612762,Utah,Jazz,UTA,jazz,240:00,549.0,109.8,558.8,111.8,-9.8,-2.0,0.615,1.6,16.3,0.344,0.639,0.492,14.706,14.7,0.49,0.527,1.0,0.984,20.4,102.0,85.0,102.0,0.467
0022400827,1610612757,Portland,Trail Blazers,POR,blazers,240:00,558.8,111.8,549.0,109.8,9.8,2.0,0.634,2.0,17.3,0.361,0.656,0.508,12.745,12.7,0.49,0.525,1.0,0.984,20.4,102.0,85.0,102.0,0.533
0022400824,1610612764,Washington,Wizards,WAS,wizards,240:00,563.2,112.6,515.6,103.1,47.5,9.5,0.743,1.08,19.7,0.314,0.566,0.466,25.263,25.3,0.593,0.66,1.0,0.972,19.1,95.5,79.58,95.0,0.563
0022400824,1610612751,Brooklyn,Nets,BKN,nets,240:00,515.6,103.1,563.2,112.6,-47.5,-9.5,0.758,1.39,17.4,0.434,0.686,0.534,18.75,18.8,0.476,0.523,1.0,0.924,19.1,95.5,79.58,96.0,0.437
0022400823,1610612755,Philadelphia,76ers,PHI,sixers,240:00,504.6,100.9,663.6,132.7,-159.0,-31.8,0.514,1.12,12.8,0.362,0.711,0.515,15.596,15.6,0.442,0.51,1.0,0.962,21.6,108.0,90.0,109.0,0.355
0022400823,1610612741,Chicago,Bulls,CHI,bulls,240:00,663.6,132.7,504.6,100.9,159.0,31.8,0.711,2.13,21.1,0.289,0.638,0.485,14.019,14.0,0.607,0.677,1.0,0.983,21.6,108.0,90.0,107.0,0.645
0022400826,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,556.5,111.3,569.6,113.9,-13.0,-2.6,0.6,2.45,16.9,0.281,0.741,0.492,9.565,9.6,0.495,0.539,1.0,0.977,20.83,104.15,86.79,115.0,0.463
0022400826,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265:00,569.6,113.9,556.5,111.3,13.0,2.6,0.659,2.23,18.5,0.259,0.719,0.508,11.304,11.3,0.5,0.574,1.0,0.992,20.83,104.15,86.79,115.0,0.537
0022400822,1610612754,Indiana,Pacers,IND,pacers,240:00,552.4,110.5,601.0,120.2,-48.6,-9.7,0.725,1.61,19.6,0.298,0.605,0.444,17.143,17.1,0.553,0.599,1.0,0.966,20.9,104.5,87.08,105.0,0.447
0022400822,1610612743,Denver,Nuggets,DEN,nuggets,240:00,601.0,120.2,552.4,110.5,48.6,9.7,0.736,1.95,24.4,0.395,0.702,0.556,19.231,19.2,0.606,0.624,1.0,0.983,20.9,104.5,87.08,104.0,0.553
0022400820,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,615.0,123.0,656.6,131.3,-41.6,-8.3,0.59,1.77,16.3,0.36,0.78,0.549,13.0,13.0,0.539,0.607,1.0,0.975,19.9,99.5,82.92,100.0,0.446
0022400820,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,656.6,131.3,615.0,123.0,41.6,8.3,0.667,2.46,22.9,0.22,0.64,0.451,13.131,13.1,0.669,0.686,1.0,0.991,19.9,99.5,82.92,99.0,0.554
0022400813,1610612754,Indiana,Pacers,IND,pacers,240:00,638.6,127.7,549.5,109.9,89.1,17.8,0.674,2.21,21.7,0.282,0.804,0.578,13.861,13.9,0.619,0.673,1.0,0.955,20.2,101.0,84.17,101.0,0.599
0022400813,1610612746,LA,Clippers,LAC,clippers,240:00,549.5,109.9,638.6,127.7,-89.1,-17.8,0.605,2.09,17.3,0.196,0.718,0.422,10.891,10.9,0.506,0.558,1.0,0.991,20.2,101.0,84.17,101.0,0.401
0022400815,1610612753,Orlando,Magic,ORL,magic,240:00,567.0,113.4,463.9,92.8,103.1,20.6,0.625,1.56,17.7,0.385,0.771,0.57,16.495,16.5,0.506,0.552,1.0,0.966,19.4,97.0,80.83,97.0,0.62
0022400815,1610612764,Washington,Wizards,WAS,wizards,240:00,463.9,92.8,567.0,113.4,-103.1,-20.6,0.688,1.1,17.1,0.229,0.615,0.43,20.619,20.6,0.474,0.513,1.0,0.991,19.4,97.0,80.83,97.0,0.38
0022400812,1610612744,Golden State,Warriors,GSW,warriors,240:00,617.6,123.5,510.0,102.0,107.6,21.5,0.638,3.0,19.7,0.37,0.826,0.58,9.804,9.8,0.541,0.583,1.0,0.967,20.2,101.0,84.17,102.0,0.618
0022400812,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,510.0,102.0,617.6,123.5,-107.6,-21.5,0.632,1.33,18.2,0.174,0.63,0.42,18.0,18.0,0.543,0.564,1.0,1.0,20.2,101.0,84.17,100.0,0.382
0022400819,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,638.6,127.7,621.2,124.2,17.4,3.5,0.543,1.79,16.1,0.508,0.655,0.579,13.861,13.9,0.53,0.564,1.0,0.985,20.0,100.0,83.33,101.0,0.523
0022400819,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,621.2,124.2,638.6,127.7,-17.4,-3.5,0.667,2.0,19.2,0.345,0.492,0.421,14.141,14.1,0.538,0.582,1.0,0.992,20.0,100.0,83.33,99.0,0.478
0022400816,1610612761,Toronto,Raptors,TOR,raptors,240:00,622.5,124.5,534.3,106.9,88.2,17.6,0.698,2.14,20.5,0.28,0.844,0.547,13.725,13.7,0.602,0.627,1.0,0.983,20.4,102.0,85.0,102.0,0.535
0022400816,1610612756,Phoenix,Suns,PHX,suns,240:00,534.3,106.9,622.5,124.5,-88.2,-17.6,0.512,1.83,16.8,0.156,0.72,0.453,11.765,11.8,0.547,0.576,1.0,0.972,20.4,102.0,85.0,102.0,0.465
0022400811,1610612738,Boston,Celtics,BOS,celtics,240:00,614.6,122.9,541.2,108.2,73.3,14.7,0.6,2.25,19.9,0.283,0.75,0.531,12.5,12.5,0.588,0.616,1.0,0.972,19.3,96.5,80.42,96.0,0.587
0022400811,1610612752,New York,Knicks,NYK,knicks,240:00,541.2,108.2,614.6,122.9,-73.3,-14.7,0.525,1.91,16.4,0.25,0.717,0.469,11.34,11.3,0.511,0.542,1.0,1.0,19.3,96.5,80.42,97.0,0.413
0022400818,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,548.1,109.6,461.5,92.3,86.5,17.3,0.643,1.59,17.8,0.382,0.783,0.605,16.346,16.3,0.505,0.541,1.0,0.976,20.8,104.0,86.67,104.0,0.59
0022400818,1610612759,San Antonio,Spurs,SAS,spurs,240:00,461.5,92.3,548.1,109.6,-86.5,-17.3,0.906,2.9,19.6,0.217,0.618,0.395,9.615,9.6,0.407,0.444,1.0,0.992,20.8,104.0,86.67,104.0,0.41
0022400817,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,618.6,123.7,576.5,115.3,42.0,8.4,0.568,2.78,19.2,0.182,0.735,0.473,9.278,9.3,0.593,0.627,1.0,0.99,19.5,97.5,81.25,97.0,0.522
0022400817,1610612748,Miami,Heat,MIA,heat,240:00,576.5,115.3,618.6,123.7,-42.0,-8.4,0.61,2.27,18.4,0.265,0.818,0.527,11.224,11.2,0.517,0.568,1.0,0.964,19.5,97.5,81.25,98.0,0.478
0022400814,1610612737,Atlanta,Hawks,ATL,hawks,240:00,632.7,126.5,649.1,129.8,-16.4,-3.3,0.625,2.31,19.2,0.275,0.738,0.484,11.504,11.5,0.609,0.639,1.0,0.992,22.7,113.5,94.58,113.0,0.465
0022400814,1610612765,Detroit,Pistons,DET,pistons,240:00,649.1,129.8,632.7,126.5,16.4,3.3,0.709,2.05,23.8,0.262,0.725,0.516,16.667,16.7,0.699,0.712,1.0,0.952,22.7,113.5,94.58,114.0,0.535
0022400809,1610612762,Utah,Jazz,UTA,jazz,240:00,613.9,122.8,563.7,112.7,50.1,10.0,0.571,3.5,19.0,0.321,0.746,0.539,7.921,7.9,0.566,0.564,1.0,0.992,20.3,101.5,84.58,101.0,0.54
0022400809,1610612745,Houston,Rockets,HOU,rockets,240:00,563.7,112.7,613.9,122.8,-50.1,-10.0,0.75,4.71,22.3,0.254,0.679,0.461,6.863,6.9,0.525,0.533,1.0,0.991,20.3,101.5,84.58,102.0,0.46
0022400810,1610612757,Portland,Trail Blazers,POR,blazers,240:00,671.4,134.3,419.0,83.8,252.4,50.5,0.725,1.95,23.9,0.35,0.725,0.587,18.095,18.1,0.701,0.713,1.0,0.992,21.0,105.0,87.5,105.0,0.778
0022400810,1610612766,Charlotte,Hornets,CHA,hornets,240:00,419.0,83.8,671.4,134.3,-252.4,-50.5,0.559,1.12,13.4,0.275,0.65,0.413,16.19,16.2,0.372,0.41,1.0,0.976,21.0,105.0,87.5,105.0,0.222
0022400806,1610612741,Chicago,Bulls,CHI,bulls,240:00,568.0,113.6,587.4,117.5,-19.4,-3.9,0.707,3.22,20.0,0.228,0.766,0.471,8.738,8.7,0.51,0.555,1.0,0.983,20.6,103.0,85.83,103.0,0.452
0022400806,1610612756,Phoenix,Suns,PHX,suns,240:00,587.4,117.5,568.0,113.6,19.4,3.9,0.674,2.64,20.3,0.234,0.772,0.529,10.68,10.7,0.539,0.597,1.0,0.982,20.6,103.0,85.83,103.0,0.548
0022400807,1610612755,Philadelphia,76ers,PHI,sixers,240:00,547.9,109.6,564.5,112.9,-16.6,-3.3,0.583,1.62,15.9,0.34,0.7,0.5,13.83,13.8,0.482,0.539,1.0,0.973,18.7,93.5,77.92,94.0,0.468
0022400807,1610612751,Brooklyn,Nets,BKN,nets,240:00,564.5,112.9,547.9,109.6,16.6,3.3,0.659,1.69,20.5,0.3,0.66,0.5,17.204,17.2,0.549,0.588,1.0,0.99,18.7,93.5,77.92,93.0,0.532
0022400808,1610612743,Denver,Nuggets,DEN,nuggets,240:00,520.8,104.2,627.6,125.5,-106.7,-21.3,0.824,1.27,19.3,0.404,0.739,0.561,22.917,22.9,0.494,0.531,1.0,0.983,19.4,97.0,80.83,96.0,0.377
0022400808,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,627.6,125.5,520.8,104.2,106.7,21.3,0.628,3.0,19.7,0.261,0.596,0.439,9.184,9.2,0.593,0.634,1.0,0.955,19.4,97.0,80.83,98.0,0.623
0022400805,1610612758,Sacramento,Kings,SAC,kings,240:00,562.5,112.5,680.4,136.1,-117.9,-23.6,0.65,1.08,19.0,0.375,0.651,0.518,25.0,25.0,0.576,0.621,1.0,0.964,19.3,96.5,80.42,96.0,0.406
0022400805,1610612744,Golden State,Warriors,GSW,warriors,240:00,680.4,136.1,562.5,112.5,117.9,23.6,0.8,3.33,26.3,0.349,0.625,0.482,12.371,12.4,0.645,0.672,1.0,0.973,19.3,96.5,80.42,97.0,0.594
0022400800,1610612761,Toronto,Raptors,TOR,raptors,265:00,544.1,108.8,588.2,117.6,-44.1,-8.8,0.658,1.79,17.4,0.309,0.756,0.51,13.725,13.7,0.511,0.549,1.0,0.966,18.48,92.38,76.98,102.0,0.466
0022400800,1610612748,Miami,Heat,MIA,heat,265:00,588.2,117.6,544.1,108.8,44.1,8.8,0.435,1.43,15.0,0.244,0.691,0.49,13.725,13.7,0.583,0.613,1.0,0.965,18.48,92.38,76.98,102.0,0.534
0022400799,1610612764,Washington,Wizards,WAS,wizards,240:00,495.1,99.0,514.9,103.0,-19.8,-4.0,0.714,1.79,17.7,0.259,0.796,0.515,13.725,13.7,0.471,0.511,1.0,0.974,20.3,101.5,84.58,102.0,0.473
0022400799,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,514.9,103.0,495.1,99.0,19.8,4.0,0.615,1.41,17.8,0.204,0.741,0.485,16.832,16.8,0.53,0.557,1.0,0.982,20.3,101.5,84.58,101.0,0.527
0022400803,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,538.8,107.8,495.2,99.0,43.6,8.7,0.757,2.0,19.7,0.208,0.714,0.468,13.592,13.6,0.523,0.567,1.0,0.982,20.7,103.5,86.25,103.0,0.544
0022400803,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,495.2,99.0,538.8,107.8,-43.6,-8.7,0.658,1.79,17.2,0.286,0.792,0.532,13.462,13.5,0.457,0.5,1.0,0.975,20.7,103.5,86.25,104.0,0.456
0022400797,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,689.3,137.9,509.7,101.9,179.6,35.9,0.679,2.53,24.8,0.316,0.745,0.562,14.563,14.6,0.712,0.72,1.0,0.983,20.6,103.0,85.83,103.0,0.662
0022400797,1610612752,New York,Knicks,NYK,knicks,240:00,509.7,101.9,689.3,137.9,-179.6,-35.9,0.595,1.47,18.0,0.255,0.684,0.438,16.505,16.5,0.528,0.542,1.0,0.991,20.6,103.0,85.83,103.0,0.338
0022400804,1610612762,Utah,Jazz,UTA,jazz,240:00,524.5,104.9,650.0,130.0,-125.5,-25.1,0.659,1.29,18.2,0.37,0.627,0.495,20.588,20.6,0.539,0.546,1.0,0.959,20.2,101.0,84.17,102.0,0.375
0022400804,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,650.0,130.0,524.5,104.9,125.5,25.1,0.826,3.17,24.2,0.373,0.63,0.505,12.0,12.0,0.572,0.614,1.0,1.0,20.2,101.0,84.17,100.0,0.625
0022400802,1610612759,San Antonio,Spurs,SAS,spurs,240:00,550.0,110.0,618.8,123.8,-68.8,-13.8,0.628,1.59,19.9,0.196,0.532,0.366,17.0,17.0,0.571,0.587,1.0,0.982,20.1,100.5,83.75,100.0,0.425
0022400802,1610612765,Detroit,Pistons,DET,pistons,240:00,618.8,123.8,550.0,110.0,68.8,13.8,0.66,1.94,20.1,0.468,0.804,0.634,15.842,15.8,0.564,0.603,1.0,0.976,20.1,100.5,83.75,101.0,0.575
0022400801,1610612745,Houston,Rockets,HOU,rockets,240:00,587.4,117.5,552.9,110.6,34.5,6.9,0.429,0.9,13.2,0.326,0.792,0.576,19.417,19.4,0.577,0.617,1.0,0.992,20.7,103.5,86.25,103.0,0.5
0022400801,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,552.9,110.6,587.4,117.5,-34.5,-6.9,0.537,2.44,16.2,0.208,0.674,0.424,8.654,8.7,0.505,0.556,1.0,0.982,20.7,103.5,86.25,104.0,0.5
0022400798,1610612753,Orlando,Magic,ORL,magic,240:00,514.9,103.0,514.7,102.9,0.1,0.0,0.639,1.64,16.3,0.316,0.684,0.5,13.861,13.9,0.46,0.507,1.0,0.983,20.3,101.5,84.58,101.0,0.512
0022400798,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,514.7,102.9,514.9,103.0,-0.1,0.0,0.579,1.47,15.8,0.316,0.684,0.5,14.706,14.7,0.451,0.501,1.0,0.991,20.3,101.5,84.58,102.0,0.488
0022400790,1610612737,Atlanta,Hawks,ATL,hawks,240:00,545.5,109.1,575.8,115.2,-30.3,-6.1,0.513,2.22,14.3,0.338,0.735,0.509,9.091,9.1,0.445,0.481,1.0,0.992,19.8,99.0,82.5,99.0,0.432
0022400790,1610612753,Orlando,Magic,ORL,magic,240:00,575.8,115.2,545.5,109.1,30.3,6.1,0.366,1.88,11.8,0.265,0.662,0.491,8.081,8.1,0.518,0.56,1.0,0.973,19.8,99.0,82.5,99.0,0.568
0022400791,1610612751,Brooklyn,Nets,BKN,nets,240:00,480.2,96.0,544.6,108.9,-64.4,-12.9,0.658,1.56,17.1,0.333,0.554,0.44,15.842,15.8,0.453,0.469,1.0,0.975,20.2,101.0,84.17,101.0,0.447
0022400791,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,544.6,108.9,480.2,96.0,64.4,12.9,0.475,1.12,13.2,0.446,0.667,0.56,16.832,16.8,0.484,0.519,1.0,0.984,20.2,101.0,84.17,101.0,0.553
0022400792,1610612752,New York,Knicks,NYK,knicks,265:00,513.6,102.7,504.5,100.9,9.1,1.8,0.609,2.15,18.4,0.258,0.742,0.5,11.818,11.8,0.495,0.507,1.0,0.984,19.92,99.62,83.02,110.0,0.533
0022400792,1610612741,Chicago,Bulls,CHI,bulls,265:00,504.5,100.9,513.6,102.7,-9.1,-1.8,0.585,1.6,16.1,0.258,0.742,0.5,13.636,13.6,0.49,0.513,1.0,0.984,19.92,99.62,83.02,110.0,0.467
0022400795,1610612759,San Antonio,Spurs,SAS,spurs,240:00,582.5,116.5,534.3,106.9,48.2,9.6,0.682,2.73,20.4,0.275,0.864,0.547,10.68,10.7,0.554,0.584,1.0,0.957,20.5,102.5,85.42,103.0,0.555
0022400795,1610612756,Phoenix,Suns,PHX,suns,240:00,534.3,106.9,582.5,116.5,-48.2,-9.6,0.737,1.56,20.6,0.136,0.725,0.453,17.647,17.6,0.568,0.607,1.0,0.991,20.5,102.5,85.42,102.0,0.445
0022400788,1610612754,Indiana,Pacers,IND,pacers,240:00,616.5,123.3,553.9,110.8,62.6,12.5,0.63,2.64,20.3,0.234,0.661,0.472,10.68,10.7,0.599,0.631,1.0,0.956,20.5,102.5,85.42,103.0,0.57
0022400788,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,553.9,110.8,616.5,123.3,-62.6,-12.5,0.683,2.15,18.7,0.339,0.766,0.528,12.745,12.7,0.475,0.52,1.0,0.984,20.5,102.5,85.42,102.0,0.43
0022400793,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,591.8,118.4,555.6,111.1,36.3,7.3,0.579,1.22,16.8,0.244,0.714,0.489,18.367,18.4,0.581,0.631,1.0,0.982,19.7,98.5,82.08,98.0,0.496
0022400793,1610612746,LA,Clippers,LAC,clippers,240:00,555.6,111.1,591.8,118.4,-36.3,-7.3,0.683,2.0,19.9,0.286,0.756,0.511,14.141,14.1,0.534,0.571,1.0,0.947,19.7,98.5,82.08,99.0,0.504
0022400789,1610612755,Philadelphia,76ers,PHI,sixers,240:00,541.7,108.3,645.8,129.2,-104.2,-20.8,0.575,2.3,17.3,0.259,0.723,0.475,10.417,10.4,0.473,0.518,1.0,0.982,19.2,96.0,80.0,96.0,0.41
0022400789,1610612738,Boston,Celtics,BOS,celtics,240:00,645.8,129.2,541.7,108.3,104.2,20.8,0.767,3.0,23.2,0.277,0.741,0.525,11.458,11.5,0.618,0.649,1.0,0.963,19.2,96.0,80.0,96.0,0.59
0022400794,1610612743,Denver,Nuggets,DEN,nuggets,240:00,632.4,126.5,569.3,113.9,63.0,12.6,0.592,2.07,19.3,0.373,0.724,0.56,13.725,13.7,0.597,0.614,1.0,0.967,20.3,101.5,84.58,102.0,0.557
0022400794,1610612766,Charlotte,Hornets,CHA,hornets,240:00,569.3,113.9,632.4,126.5,-63.0,-12.6,0.651,2.8,19.3,0.276,0.627,0.44,9.901,9.9,0.51,0.54,1.0,0.991,20.3,101.5,84.58,101.0,0.443
0022400796,1610612757,Portland,Trail Blazers,POR,blazers,240:00,495.1,99.0,528.8,105.8,-33.7,-6.7,0.711,1.59,19.4,0.192,0.659,0.406,16.505,16.5,0.512,0.535,1.0,1.0,20.7,103.5,86.25,103.0,0.461
0022400796,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,528.8,105.8,495.1,99.0,33.7,6.7,0.513,0.83,14.4,0.341,0.808,0.594,23.077,23.1,0.53,0.591,1.0,0.966,20.7,103.5,86.25,104.0,0.539
0022400524,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,480.2,96.0,490.2,98.0,-10.0,-2.0,0.784,1.61,20.1,0.255,0.707,0.487,17.822,17.8,0.494,0.509,1.0,0.991,20.3,101.5,84.58,101.0,0.513
0022400524,1610612766,Charlotte,Hornets,CHA,hornets,240:00,490.2,98.0,480.2,96.0,10.0,2.0,0.606,1.05,14.4,0.293,0.745,0.513,18.627,18.6,0.462,0.508,1.0,0.966,20.3,101.5,84.58,102.0,0.487
0022401004,1610612762,Utah,Jazz,UTA,jazz,265:00,537.0,107.4,555.6,111.1,-18.5,-3.7,0.605,0.88,16.2,0.268,0.707,0.525,24.074,24.1,0.603,0.648,1.0,0.975,19.56,97.81,81.51,108.0,0.485
0022401004,1610612746,LA,Clippers,LAC,clippers,265:00,555.6,111.1,537.0,107.4,18.5,3.7,0.564,1.83,15.1,0.293,0.732,0.475,11.111,11.1,0.489,0.546,1.0,0.976,19.56,97.81,81.51,108.0,0.515
0022400786,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,602.0,120.4,588.5,117.7,13.5,2.7,0.609,2.0,19.6,0.378,0.647,0.521,14.286,14.3,0.583,0.608,1.0,0.957,19.4,97.0,80.83,98.0,0.533
0022400786,1610612748,Miami,Heat,MIA,heat,240:00,588.5,117.7,602.0,120.4,-13.5,-2.7,0.535,1.77,16.8,0.353,0.622,0.479,13.542,13.5,0.527,0.552,1.0,1.0,19.4,97.0,80.83,96.0,0.467
0022400784,1610612745,Houston,Rockets,HOU,rockets,240:00,490.0,98.0,519.8,104.0,-29.8,-6.0,0.632,1.2,16.6,0.379,0.745,0.558,20.0,20.0,0.473,0.486,1.0,1.0,20.1,100.5,83.75,100.0,0.426
0022400784,1610612744,Golden State,Warriors,GSW,warriors,240:00,519.8,104.0,490.0,98.0,29.8,6.0,0.743,2.36,18.6,0.255,0.621,0.442,10.891,10.9,0.455,0.52,1.0,0.974,20.1,100.5,83.75,101.0,0.574
