gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,wl,won
0022100262,1610612755,Philadelphia,76ers,PHI,sixers,240:00,548.4,109.7,505.4,101.1,43.0,8.6,0.528,2.71,15.1,0.269,0.68,0.471,7.527,7.5,0.476,0.526,1.0,0.981,18.6,93.0,77.5,93.0,0.562,W,1
0022100258,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,621.2,124.2,464.6,92.9,156.6,31.3,0.636,2.15,19.2,0.377,0.677,0.539,13.131,13.1,0.564,0.588,1.0,0.983,19.8,99.0,82.5,99.0,0.674,W,1
0022100258,1610612753,Orlando,Magic,ORL,magic,240:00,464.6,92.9,621.2,124.2,-156.6,-31.3,0.471,1.0,11.9,0.323,0.623,0.461,16.162,16.2,0.425,0.456,1.0,0.983,19.8,99.0,82.5,99.0,0.326,L,0
0022100257,1610612741,Chicago,Bulls,CHI,bulls,240:00,409.6,81.9,573.7,114.7,-164.1,-32.8,0.419,1.44,11.3,0.14,0.667,0.389,9.574,9.6,0.4,0.42,1.0,0.99,18.9,94.5,78.75,94.0,0.279,L,0
0022100257,1610612754,Indiana,Pacers,IND,pacers,240:00,573.7,114.7,409.6,81.9,164.1,32.8,0.675,2.08,19.6,0.333,0.86,0.611,13.684,13.7,0.517,0.557,1.0,0.982,18.9,94.5,78.75,95.0,0.721,W,1
0022100253,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,538.5,107.7,573.5,114.7,-35.1,-7.0,0.667,1.6,16.4,0.362,0.784,0.56,14.423,14.4,0.462,0.53,1.0,0.967,20.6,103.0,85.83,104.0,0.473,L,0
0022100253,1610612751,Brooklyn,Nets,BKN,nets,240:00,573.5,114.7,538.5,107.7,35.1,7.0,0.711,3.2,22.1,0.216,0.638,0.44,9.804,9.8,0.532,0.568,1.0,0.991,20.6,103.0,85.83,102.0,0.527,W,1
0022100261,1610612762,Utah,Jazz,UTA,jazz,240:00,590.0,118.0,589.1,117.8,0.9,0.2,0.634,1.86,18.7,0.26,0.667,0.471,14.0,14.0,0.569,0.602,1.0,0.982,20.1,100.5,83.75,100.0,0.493,L,0
0022100261,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,589.1,117.8,590.0,118.0,-0.9,-0.2,0.571,3.43,17.0,0.333,0.74,0.529,6.931,6.9,0.511,0.557,1.0,0.983,20.1,100.5,83.75,101.0,0.507,W,1
0022100260,1610612759,San Antonio,Spurs,SAS,spurs,240:00,555.0,111.0,569.3,113.9,-14.3,-2.9,0.469,1.53,16.5,0.327,0.717,0.516,15.0,15.0,0.554,0.555,1.0,0.991,20.1,100.5,83.75,100.0,0.479,L,0
0022100260,1610612756,Phoenix,Suns,PHX,suns,240:00,569.3,113.9,555.0,111.0,14.3,2.9,0.556,1.67,18.1,0.283,0.673,0.484,14.851,14.9,0.58,0.605,1.0,0.973,20.1,100.5,83.75,101.0,0.521,W,1
0022100255,1610612737,Atlanta,Hawks,ATL,hawks,240:00,607.5,121.5,531.6,106.3,75.9,15.2,0.595,3.13,19.7,0.2,0.621,0.437,8.602,8.6,0.563,0.601,1.0,0.99,18.8,94.0,78.33,93.0,0.564,W,1
0022100255,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,531.6,106.3,607.5,121.5,-75.9,-15.2,0.615,2.4,17.0,0.379,0.8,0.563,10.526,10.5,0.454,0.49,1.0,0.949,18.8,94.0,78.33,95.0,0.436,L,0
0022100259,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,484.8,97.0,550.0,110.0,-65.2,-13.0,0.649,1.04,16.8,0.385,0.594,0.5,23.232,23.2,0.455,0.5,1.0,0.975,19.9,99.5,82.92,99.0,0.445,L,0
0022100259,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,550.0,110.0,484.8,97.0,65.2,13.0,0.525,1.75,14.4,0.406,0.615,0.5,12.0,12.0,0.45,0.49,1.0,0.984,19.9,99.5,82.92,100.0,0.555,W,1
0022100254,1610612764,Washington,Wizards,WAS,wizards,240:00,495.2,99.0,534.3,106.9,-39.1,-7.8,0.639,1.28,15.1,0.431,0.842,0.635,17.308,17.3,0.431,0.486,1.0,0.969,20.6,103.0,85.83,104.0,0.517,L,0
0022100254,1610612766,Charlotte,Hornets,CHA,hornets,240:00,534.3,106.9,495.2,99.0,39.1,7.8,0.525,2.1,15.9,0.158,0.569,0.365,9.804,9.8,0.522,0.537,1.0,1.0,20.6,103.0,85.83,102.0,0.483,W,1
0022100252,1610612744,Golden State,Warriors,GSW,warriors,240:00,613.4,122.7,547.4,109.5,66.0,13.2,0.795,1.94,22.3,0.268,0.646,0.5,16.495,16.5,0.633,0.664,1.0,0.963,19.2,96.0,80.0,97.0,0.62,W,1
0022100252,1610612761,Toronto,Raptors,TOR,raptors,240:00,547.4,109.5,613.4,122.7,-66.0,-13.2,0.641,2.27,17.5,0.354,0.732,0.5,11.579,11.6,0.47,0.482,1.0,0.992,19.2,96.0,80.0,95.0,0.38,L,0
0022100249,1610612765,Detroit,Pistons,DET,pistons,240:00,557.7,111.5,587.4,117.5,-29.7,-5.9,0.628,2.45,18.8,0.259,0.688,0.461,10.577,10.6,0.515,0.546,1.0,1.0,20.7,103.5,86.25,104.0,0.441,L,0
0022100249,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,587.4,117.5,557.7,111.5,29.7,5.9,0.644,2.23,19.7,0.313,0.741,0.539,12.621,12.6,0.543,0.582,1.0,0.992,20.7,103.5,86.25,103.0,0.559,W,1
0022100248,1610612746,LA,Clippers,LAC,clippers,240:00,533.0,106.6,500.0,100.0,33.0,6.6,0.5,1.2,15.1,0.238,0.755,0.516,16.484,16.5,0.56,0.585,1.0,0.97,18.2,91.0,75.83,91.0,0.533,W,1
0022100248,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,500.0,100.0,533.0,106.6,-33.0,-6.6,0.618,2.1,16.9,0.245,0.762,0.484,10.989,11.0,0.446,0.5,1.0,0.981,18.2,91.0,75.83,91.0,0.467,L,0
0022100251,1610612756,Phoenix,Suns,PHX,suns,240:00,642.9,128.6,489.9,98.0,153.0,30.6,0.739,2.62,23.8,0.256,0.733,0.534,13.265,13.3,0.592,0.64,1.0,0.972,19.7,98.5,82.08,98.0,0.691,W,1
0022100251,1610612743,Denver,Nuggets,DEN,nuggets,240:00,489.9,98.0,642.9,128.6,-153.0,-30.6,0.606,2.0,14.8,0.267,0.744,0.466,10.101,10.1,0.428,0.474,1.0,0.974,19.7,98.5,82.08,99.0,0.309,L,0
0022100250,1610612741,Chicago,Bulls,CHI,bulls,240:00,579.8,116.0,547.9,109.6,31.9,6.4,0.568,2.1,15.8,0.34,0.686,0.51,10.638,10.6,0.483,0.546,1.0,0.973,18.8,94.0,78.33,94.0,0.533,W,1
0022100250,1610612752,New York,Knicks,NYK,knicks,240:00,547.9,109.6,579.8,116.0,-31.9,-6.4,0.457,1.14,12.8,0.314,0.66,0.49,14.894,14.9,0.458,0.527,1.0,0.991,18.8,94.0,78.33,94.0,0.467,L,0
0022100244,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,562.5,112.5,519.2,103.8,43.3,8.7,0.676,1.79,17.7,0.24,0.82,0.559,13.462,13.5,0.567,0.595,1.0,0.983,20.8,104.0,86.67,104.0,0.588,W,1
0022100244,1610612753,Orlando,Magic,ORL,magic,240:00,519.2,103.8,562.5,112.5,-43.3,-8.7,0.667,2.6,18.6,0.18,0.76,0.441,9.615,9.6,0.495,0.518,1.0,0.991,20.8,104.0,86.67,104.0,0.412,L,0
0022100245,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,704.1,140.8,489.7,97.9,214.4,42.9,0.571,2.15,19.2,0.426,0.661,0.553,13.265,13.3,0.648,0.668,1.0,0.983,19.5,97.5,81.25,98.0,0.717,W,1
0022100245,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,489.7,97.9,704.1,140.8,-214.4,-42.9,0.724,1.31,15.3,0.339,0.574,0.447,16.495,16.5,0.404,0.483,1.0,0.974,19.5,97.5,81.25,97.0,0.283,L,0
0022100240,1610612754,Indiana,Pacers,IND,pacers,240:00,538.8,107.8,456.3,91.3,82.5,16.5,0.667,2.55,20.1,0.176,0.774,0.481,10.68,10.7,0.538,0.561,1.0,0.982,20.6,103.0,85.83,103.0,0.582,W,1
0022100240,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,456.3,91.3,538.8,107.8,-82.5,-16.5,0.486,1.06,12.9,0.226,0.824,0.519,15.534,15.5,0.432,0.488,1.0,0.983,20.6,103.0,85.83,103.0,0.418,L,0
0022100242,1610612737,Atlanta,Hawks,ATL,hawks,240:00,580.8,116.2,541.2,108.2,39.6,7.9,0.558,2.0,18.3,0.214,0.651,0.476,12.121,12.1,0.598,0.63,1.0,0.972,19.6,98.0,81.67,99.0,0.579,W,1
0022100242,1610612766,Charlotte,Hornets,CHA,hornets,240:00,541.2,108.2,580.8,116.2,-39.6,-7.9,0.605,2.6,17.9,0.349,0.786,0.524,10.309,10.3,0.471,0.483,1.0,1.0,19.6,98.0,81.67,97.0,0.421,L,0
0022100247,1610612758,Sacramento,Kings,SAC,kings,240:00,546.9,109.4,627.6,125.5,-80.7,-16.1,0.488,2.5,15.7,0.208,0.63,0.404,8.333,8.3,0.505,0.524,1.0,1.0,19.4,97.0,80.83,96.0,0.425,L,0
0022100247,1610612762,Utah,Jazz,UTA,jazz,240:00,627.6,125.5,546.9,109.4,80.7,16.1,0.435,1.54,15.0,0.37,0.792,0.596,13.265,13.3,0.599,0.624,1.0,0.965,19.4,97.0,80.83,98.0,0.575,W,1
0022100243,1610612738,Boston,Celtics,BOS,celtics,240:00,584.2,116.8,558.5,111.7,25.7,5.1,0.683,4.0,21.2,0.188,0.683,0.463,7.368,7.4,0.563,0.589,1.0,0.971,18.9,94.5,78.75,95.0,0.577,W,1
0022100243,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,558.5,111.7,584.2,116.8,-25.7,-5.1,0.59,2.3,16.9,0.317,0.813,0.537,10.638,10.6,0.5,0.51,1.0,0.982,18.9,94.5,78.75,94.0,0.423,L,0
0022100239,1610612752,New York,Knicks,NYK,knicks,240:00,524.8,105.0,490.1,98.0,34.7,6.9,0.758,1.67,18.8,0.152,0.688,0.426,14.851,14.9,0.538,0.593,1.0,0.954,20.2,101.0,84.17,101.0,0.566,W,1
0022100239,1610612745,Houston,Rockets,HOU,rockets,240:00,490.1,98.0,524.8,105.0,-34.7,-6.9,0.553,0.95,15.3,0.313,0.848,0.574,21.782,21.8,0.512,0.528,1.0,0.983,20.2,101.0,84.17,101.0,0.434,L,0
0022100241,1610612764,Washington,Wizards,WAS,wizards,240:00,565.9,113.2,537.6,107.5,28.3,5.7,0.611,1.1,17.6,0.3,0.659,0.488,21.978,22.0,0.561,0.612,1.0,0.99,18.4,92.0,76.67,91.0,0.522,W,1
0022100241,1610612748,Miami,Heat,MIA,heat,240:00,537.6,107.5,565.9,113.2,-28.3,-5.7,0.553,1.5,16.3,0.341,0.7,0.512,15.054,15.1,0.512,0.557,1.0,0.944,18.4,92.0,76.67,93.0,0.478,L,0
0022100246,1610612757,Portland,Trail Blazers,POR,blazers,240:00,614.6,122.9,578.1,115.6,36.5,7.3,0.575,1.77,18.1,0.225,0.833,0.537,13.542,13.5,0.594,0.655,1.0,0.981,19.2,96.0,80.0,96.0,0.537,W,1
0022100246,1610612755,Philadelphia,76ers,PHI,sixers,240:00,578.1,115.6,614.6,122.9,-36.5,-7.3,0.585,2.0,19.0,0.167,0.775,0.463,12.5,12.5,0.568,0.615,1.0,0.98,19.2,96.0,80.0,96.0,0.463,L,0
0022100238,1610612758,Sacramento,Kings,SAC,kings,240:00,468.4,93.7,568.4,113.7,-100.0,-20.0,0.469,1.0,11.9,0.276,0.625,0.434,15.789,15.8,0.435,0.468,1.0,0.973,19.0,95.0,79.17,95.0,0.36,L,0
0022100238,1610612761,Toronto,Raptors,TOR,raptors,240:00,568.4,113.7,468.4,93.7,100.0,20.0,0.526,1.18,15.0,0.375,0.724,0.566,17.895,17.9,0.524,0.571,1.0,0.965,19.0,95.0,79.17,95.0,0.64,W,1
0022100234,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,484.8,97.0,454.1,90.8,30.8,6.2,0.677,1.62,16.3,0.204,0.762,0.504,13.131,13.1,0.446,0.508,1.0,0.981,19.7,98.5,82.08,99.0,0.602,W,1
0022100234,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,454.1,90.8,484.8,97.0,-30.8,-6.2,0.531,1.42,13.2,0.238,0.796,0.496,12.245,12.2,0.418,0.444,1.0,1.0,19.7,98.5,82.08,98.0,0.398,L,0
0022100235,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,500.0,100.0,435.5,87.1,64.5,12.9,0.5,1.46,15.2,0.26,0.807,0.551,13.83,13.8,0.511,0.519,1.0,0.981,18.7,93.5,77.92,94.0,0.574,W,1
0022100235,1610612746,LA,Clippers,LAC,clippers,240:00,435.5,87.1,500.0,100.0,-64.5,-12.9,0.647,1.83,17.6,0.193,0.74,0.449,12.903,12.9,0.428,0.439,1.0,0.99,18.7,93.5,77.92,93.0,0.426,L,0
0022100232,1610612738,Boston,Celtics,BOS,celtics,240:00,650.0,130.0,545.5,109.1,104.5,20.9,0.5,1.57,15.3,0.449,0.833,0.639,14.0,14.0,0.563,0.621,1.0,0.959,19.9,99.5,82.92,100.0,0.62,W,1
0022100232,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,545.5,109.1,650.0,130.0,-104.5,-20.9,0.513,1.67,15.7,0.167,0.551,0.361,12.121,12.1,0.536,0.571,1.0,0.991,19.9,99.5,82.92,99.0,0.38,L,0
0022100233,1610612751,Brooklyn,Nets,BKN,nets,240:00,586.7,117.3,582.5,116.5,4.3,0.9,0.463,1.73,14.2,0.333,0.66,0.495,11.224,11.2,0.505,0.564,1.0,0.974,19.5,97.5,81.25,98.0,0.513,W,1
0022100233,1610612753,Orlando,Magic,ORL,magic,240:00,582.5,116.5,586.7,117.3,-4.3,-0.9,0.65,2.0,18.6,0.34,0.667,0.505,13.402,13.4,0.528,0.565,1.0,0.991,19.5,97.5,81.25,97.0,0.487,L,0
0022100231,1610612765,Detroit,Pistons,DET,pistons,240:00,548.4,109.7,570.7,114.1,-22.3,-4.5,0.656,1.62,16.2,0.333,0.581,0.447,13.978,14.0,0.488,0.547,1.0,0.972,18.5,92.5,77.08,93.0,0.464,L,0
0022100231,1610612744,Golden State,Warriors,GSW,warriors,240:00,570.7,114.1,548.4,109.7,22.3,4.5,0.579,1.16,16.7,0.419,0.667,0.553,20.652,20.7,0.55,0.588,1.0,0.982,18.5,92.5,77.08,92.0,0.536,W,1
0022100236,1610612743,Denver,Nuggets,DEN,nuggets,240:00,551.0,110.2,587.6,117.5,-36.6,-7.3,0.615,1.71,18.2,0.227,0.635,0.448,14.286,14.3,0.561,0.595,1.0,0.944,19.5,97.5,81.25,98.0,0.476,L,0
0022100236,1610612741,Chicago,Bulls,CHI,bulls,240:00,587.6,117.5,551.0,110.2,36.6,7.3,0.463,1.73,14.1,0.365,0.773,0.552,11.34,11.3,0.484,0.55,1.0,0.991,19.5,97.5,81.25,97.0,0.524,W,1
0022100230,1610612766,Charlotte,Hornets,CHA,hornets,240:00,576.2,115.2,556.6,111.3,19.6,3.9,0.636,1.65,20.1,0.15,0.824,0.527,16.19,16.2,0.617,0.648,1.0,0.991,21.1,105.5,87.92,105.0,0.546,W,1
0022100230,1610612754,Indiana,Pacers,IND,pacers,240:00,556.6,111.3,576.2,115.2,-19.6,-3.9,0.463,1.9,14.3,0.176,0.85,0.473,9.434,9.4,0.528,0.578,1.0,0.982,21.1,105.5,87.92,106.0,0.454,L,0
0022100237,1610612756,Phoenix,Suns,PHX,suns,240:00,554.5,110.9,520.0,104.0,34.5,6.9,0.636,1.56,19.9,0.279,0.8,0.571,17.822,17.8,0.6,0.614,1.0,0.965,20.1,100.5,83.75,101.0,0.542,W,1
0022100237,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,520.0,104.0,554.5,110.9,-34.5,-6.9,0.676,2.5,18.4,0.2,0.721,0.429,10.0,10.0,0.478,0.519,1.0,0.991,20.1,100.5,83.75,100.0,0.458,L,0
0022100229,1610612762,Utah,Jazz,UTA,jazz,240:00,607.1,121.4,525.5,105.1,81.6,16.3,0.773,1.42,23.4,0.389,0.679,0.565,24.49,24.5,0.669,0.694,1.0,0.982,19.6,98.0,81.67,98.0,0.604,W,1
0022100229,1610612761,Toronto,Raptors,TOR,raptors,240:00,525.5,105.1,607.1,121.4,-81.6,-16.3,0.615,1.85,17.3,0.321,0.611,0.435,13.265,13.3,0.468,0.507,1.0,0.983,19.6,98.0,81.67,98.0,0.396,L,0
0022100227,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,611.7,122.3,473.7,94.7,138.0,27.6,0.732,2.31,22.1,0.277,0.769,0.535,13.83,13.8,0.599,0.621,1.0,0.991,18.9,94.5,78.75,94.0,0.582,W,1
0022100227,1610612759,San Antonio,Spurs,SAS,spurs,240:00,473.7,94.7,611.7,122.3,-138.0,-27.6,0.743,2.17,19.5,0.231,0.723,0.465,12.632,12.6,0.452,0.487,1.0,0.972,18.9,94.5,78.75,95.0,0.418,L,0
0022100228,1610612743,Denver,Nuggets,DEN,nuggets,240:00,478.5,95.7,553.8,110.8,-75.3,-15.1,0.688,2.0,16.8,0.276,0.822,0.515,11.828,11.8,0.427,0.463,1.0,0.972,18.6,93.0,77.5,93.0,0.43,L,0
0022100228,1610612755,Philadelphia,76ers,PHI,sixers,240:00,553.8,110.8,478.5,95.7,75.3,15.1,0.512,2.2,17.9,0.178,0.724,0.485,10.753,10.8,0.571,0.57,1.0,0.97,18.6,93.0,77.5,93.0,0.57,W,1
0022100225,1610612748,Miami,Heat,MIA,heat,240:00,595.7,119.1,521.5,104.3,74.2,14.8,0.659,4.5,20.8,0.214,0.833,0.524,6.383,6.4,0.561,0.605,1.0,0.971,18.7,93.5,77.92,94.0,0.597,W,1
0022100225,1610612764,Washington,Wizards,WAS,wizards,240:00,521.5,104.3,595.7,119.1,-74.2,-14.8,0.658,1.47,20.0,0.167,0.786,0.476,18.28,18.3,0.591,0.596,1.0,0.99,18.7,93.5,77.92,93.0,0.403,L,0
0022100224,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,489.0,97.8,577.8,115.6,-88.8,-17.8,0.647,1.1,16.8,0.375,0.814,0.582,21.978,22.0,0.5,0.511,1.0,0.954,18.1,90.5,75.42,91.0,0.381,L,0
0022100224,1610612744,Golden State,Warriors,GSW,warriors,240:00,577.8,115.6,489.0,97.8,88.8,17.8,0.878,3.27,27.1,0.186,0.625,0.418,12.222,12.2,0.584,0.601,1.0,1.0,18.1,90.5,75.42,90.0,0.619,W,1
0022100226,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,618.6,123.7,562.5,112.5,56.1,11.2,0.538,2.33,19.9,0.356,0.75,0.559,12.371,12.4,0.599,0.608,1.0,0.965,19.3,96.5,80.42,97.0,0.572,W,1
0022100226,1610612746,LA,Clippers,LAC,clippers,240:00,562.5,112.5,618.6,123.7,-56.1,-11.2,0.571,1.71,18.2,0.25,0.644,0.441,14.583,14.6,0.556,0.577,1.0,0.981,19.3,96.5,80.42,96.0,0.428,L,0
0022100223,1610612757,Portland,Trail Blazers,POR,blazers,240:00,571.4,114.3,551.5,110.3,19.9,4.0,0.703,1.53,18.6,0.383,0.756,0.565,17.347,17.3,0.506,0.581,1.0,0.982,19.5,97.5,81.25,98.0,0.547,W,1
0022100223,1610612741,Chicago,Bulls,CHI,bulls,240:00,551.5,110.3,571.4,114.3,-19.9,-4.0,0.59,1.53,17.6,0.244,0.617,0.435,15.464,15.5,0.548,0.583,1.0,0.991,19.5,97.5,81.25,97.0,0.453,L,0
0022100220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,557.3,111.5,510.5,102.1,46.8,9.4,0.488,1.18,15.4,0.326,0.5,0.429,17.708,17.7,0.561,0.595,1.0,0.973,19.1,95.5,79.58,96.0,0.609,W,1
0022100220,1610612758,Sacramento,Kings,SAC,kings,240:00,510.5,102.1,557.3,111.5,-46.8,-9.4,0.559,0.95,13.1,0.5,0.674,0.571,21.053,21.1,0.419,0.466,1.0,0.96,19.1,95.5,79.58,95.0,0.391,L,0
0022100222,1610612756,Phoenix,Suns,PHX,suns,240:00,546.9,109.4,515.8,103.2,31.1,6.2,0.659,3.38,19.7,0.255,0.83,0.537,8.333,8.3,0.511,0.529,1.0,0.964,19.1,95.5,79.58,96.0,0.532,W,1
0022100222,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,515.8,103.2,546.9,109.4,-31.1,-6.2,0.737,2.8,21.2,0.17,0.745,0.463,10.526,10.5,0.505,0.523,1.0,0.99,19.1,95.5,79.58,95.0,0.468,L,0
0022100218,1610612752,New York,Knicks,NYK,knicks,240:00,494.9,99.0,525.3,105.1,-30.3,-6.1,0.676,1.39,18.1,0.269,0.621,0.455,18.182,18.2,0.511,0.525,1.0,0.982,19.8,99.0,82.5,99.0,0.486,L,0
0022100218,1610612753,Orlando,Magic,ORL,magic,240:00,525.3,105.1,494.9,99.0,30.3,6.1,0.513,1.33,14.2,0.379,0.731,0.545,15.152,15.2,0.464,0.5,1.0,0.959,19.8,99.0,82.5,99.0,0.514,W,1
0022100217,1610612748,Miami,Heat,MIA,heat,240:00,588.5,117.7,521.3,104.3,67.3,13.5,0.69,2.64,20.9,0.311,0.727,0.517,11.458,11.5,0.569,0.598,1.0,0.955,19.0,95.0,79.17,96.0,0.584,W,1
0022100217,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,521.3,104.3,588.5,117.7,-67.3,-13.5,0.545,1.06,14.5,0.273,0.689,0.483,18.085,18.1,0.507,0.561,1.0,0.991,19.0,95.0,79.17,94.0,0.416,L,0
0022100219,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,524.0,104.8,495.1,99.0,28.9,5.8,0.55,1.47,16.3,0.196,0.772,0.5,14.423,14.4,0.529,0.559,1.0,0.982,20.7,103.5,86.25,104.0,0.555,W,1
0022100219,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,495.1,99.0,524.0,104.8,-28.9,-5.8,0.6,1.85,17.1,0.228,0.804,0.5,12.621,12.6,0.479,0.504,1.0,0.991,20.7,103.5,86.25,103.0,0.445,L,0
0022100216,1610612751,Brooklyn,Nets,BKN,nets,240:00,545.0,109.0,495.0,99.0,50.0,10.0,0.763,2.42,21.2,0.17,0.727,0.471,12.0,12.0,0.53,0.58,1.0,0.972,20.0,100.0,83.33,100.0,0.562,W,1
0022100216,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,495.0,99.0,545.0,109.0,-50.0,-10.0,0.571,1.43,14.9,0.273,0.83,0.529,14.0,14.0,0.455,0.504,1.0,0.982,20.0,100.0,83.33,100.0,0.438,L,0
0022100213,1610612766,Charlotte,Hornets,CHA,hornets,240:00,521.5,104.3,467.7,93.5,53.8,10.8,0.714,2.73,21.4,0.321,0.746,0.539,11.828,11.8,0.49,0.492,1.0,0.991,18.6,93.0,77.5,93.0,0.568,W,1
0022100213,1610612764,Washington,Wizards,WAS,wizards,240:00,467.7,93.5,521.5,104.3,-53.8,-10.8,0.697,2.09,17.7,0.254,0.679,0.461,11.828,11.8,0.411,0.448,1.0,0.991,18.6,93.0,77.5,93.0,0.432,L,0
0022100214,1610612765,Detroit,Pistons,DET,pistons,240:00,500.0,100.0,458.8,91.8,41.2,8.2,0.471,1.23,13.1,0.224,0.771,0.495,13.402,13.4,0.475,0.525,1.0,0.981,19.4,97.0,80.83,97.0,0.577,W,1
0022100214,1610612754,Indiana,Pacers,IND,pacers,240:00,458.8,91.8,500.0,100.0,-41.2,-8.2,0.424,0.78,11.6,0.229,0.776,0.505,18.557,18.6,0.475,0.509,1.0,0.991,19.4,97.0,80.83,97.0,0.423,L,0
0022100215,1610612737,Atlanta,Hawks,ATL,hawks,240:00,578.9,115.8,521.1,104.2,57.9,11.6,0.683,2.0,21.2,0.214,0.729,0.489,14.737,14.7,0.586,0.619,1.0,0.952,19.0,95.0,79.17,95.0,0.56,W,1
0022100215,1610612738,Boston,Celtics,BOS,celtics,240:00,521.1,104.2,578.9,115.8,-57.9,-11.6,0.649,1.71,18.3,0.271,0.786,0.511,14.737,14.7,0.506,0.541,1.0,0.991,19.0,95.0,79.17,95.0,0.44,L,0
0022100221,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,495.1,99.0,440.6,88.1,54.5,10.9,0.439,1.29,13.3,0.273,0.783,0.539,13.725,13.7,0.5,0.51,1.0,0.94,20.3,101.5,84.58,102.0,0.597,W,1
0022100221,1610612745,Houston,Rockets,HOU,rockets,240:00,440.6,88.1,495.1,99.0,-54.5,-10.9,0.5,1.14,12.3,0.217,0.727,0.461,13.861,13.9,0.422,0.452,1.0,0.991,20.3,101.5,84.58,101.0,0.403,L,0
0022100212,1610612746,LA,Clippers,LAC,clippers,240:00,490.7,98.1,429.9,86.0,60.8,12.2,0.432,0.76,11.9,0.224,0.855,0.558,19.444,19.4,0.506,0.56,1.0,0.966,21.5,107.5,89.58,108.0,0.552,W,1
0022100212,1610612759,San Antonio,Spurs,SAS,spurs,240:00,429.9,86.0,490.7,98.1,-60.8,-12.2,0.634,1.63,18.4,0.145,0.776,0.442,14.953,15.0,0.458,0.469,1.0,0.991,21.5,107.5,89.58,107.0,0.448,L,0
0022100211,1610612762,Utah,Jazz,UTA,jazz,240:00,606.1,121.2,425.0,85.0,181.1,36.2,0.587,2.45,19.9,0.208,0.864,0.57,11.111,11.1,0.607,0.616,1.0,0.972,19.9,99.5,82.92,99.0,0.665,W,1
0022100211,1610612755,Philadelphia,76ers,PHI,sixers,240:00,425.0,85.0,606.1,121.2,-181.1,-36.2,0.576,2.11,15.1,0.136,0.792,0.43,9.0,9.0,0.4,0.436,1.0,0.972,19.9,99.5,82.92,100.0,0.335,L,0
0022100210,1610612751,Brooklyn,Nets,BKN,nets,240:00,471.4,94.3,562.5,112.5,-91.1,-18.2,0.618,1.75,15.4,0.175,0.75,0.412,11.429,11.4,0.443,0.496,1.0,0.965,20.9,104.5,87.08,105.0,0.404,L,0
0022100210,1610612744,Golden State,Warriors,GSW,warriors,240:00,562.5,112.5,471.4,94.3,91.1,18.2,0.61,1.14,18.0,0.25,0.825,0.588,21.154,21.2,0.601,0.641,1.0,0.991,20.9,104.5,87.08,104.0,0.596,W,1
0022100208,1610612757,Portland,Trail Blazers,POR,blazers,240:00,627.7,125.5,607.5,121.5,20.1,4.0,0.543,1.79,19.5,0.263,0.694,0.506,14.894,14.9,0.659,0.669,1.0,0.961,18.7,93.5,77.92,94.0,0.553,W,1
0022100208,1610612761,Toronto,Raptors,TOR,raptors,240:00,607.5,121.5,627.7,125.5,-20.1,-4.0,0.488,1.82,15.7,0.306,0.737,0.494,11.828,11.8,0.545,0.583,1.0,1.0,18.7,93.5,77.92,93.0,0.447,L,0
0022100201,1610612764,Washington,Wizards,WAS,wizards,240:00,564.5,112.9,531.9,106.4,32.6,6.5,0.59,3.83,18.5,0.167,0.787,0.474,6.452,6.5,0.524,0.553,1.0,0.98,18.7,93.5,77.92,93.0,0.551,W,1
